Distance_m,RSSI_dBm,Timestamp,RSSI_filtered
0.3,-54,1770628436.86343,-54.0877755510696
0.3,-54,1770628436.96249,-54.087295638077904
0.3,-54,1770628437.0634,-54.086820940082546
0.3,-54,1770628437.16226,-54.086351372516084
0.3,-54,1770628437.26162,-54.08588685262974
0.3,-53,1770628437.36147,-54.08007661804354
0.3,-53,1770628437.46173,-54.074328176534145
0.3,-54,1770628437.56133,-54.073934673764704
0.3,-54,1770628437.66172,-54.07354531190239
0.3,-54,1770628437.7613,-54.073160025906844
0.3,-54,1770628437.86195,-54.0727787520927
0.3,-54,1770628437.96234,-54.0724014280945
0.3,-54,1770628438.06233,-54.07202799283267
0.3,-54,1770628438.16319,-54.07165838648056
0.3,-53,1770628438.26297,-54.066187271537935
0.3,-53,1770628438.36256,-54.06077168321315
0.3,-53,1770628438.4616,-54.05541078019458
0.3,-54,1770628438.56251,-54.05513215186375
0.3,-54,1770628438.66254,-54.05485630890121
0.3,-54,1770628438.76234,-54.05458320973432
0.3,-54,1770628438.86256,-54.054312813613684
0.3,-54,1770628438.96181,-54.05404508059284
0.3,-54,1770628439.0622,-54.0537799715086
0.3,-54,1770628439.16264,-54.05351744796191
0.3,-53,1770628439.26262,-54.04839969838732
0.3,-53,1770628439.36262,-54.04333137826978
0.3,-53,1770628439.46448,-54.03831177468509
0.3,-54,1770628439.56313,-54.03812833238962
0.3,-53,1770628439.66276,-54.033181260042106
0.3,-53,1770628439.76327,-54.02828106223024
0.3,-53,1770628439.86666,-54.02342707563576
0.3,-53,1770628439.96357,-54.01861864939706
0.3,-53,1770628440.06415,-54.0138551448182
0.3,-53,1770628440.16253,-54.00913593508593
0.3,-53,1770628440.26317,-54.004460404994646
0.3,-53,1770628440.36331,-53.99982795067894
0.3,-53,1770628440.46421,-53.995237979353504
0.3,-55,1770628440.56376,-53.99982957291485
0.3,-53,1770628440.66426,-53.995281255094554
0.3,-53,1770628440.76322,-53.990774082006844
0.3,-53,1770628440.864,-53.98630749764238
0.3,-53,1770628440.96417,-53.98188095596508
0.3,-53,1770628441.06397,-53.97749392068951
0.3,-54,1770628441.16272,-53.977594031475554
0.3,-54,1770628441.26433,-53.9776932566972
0.3,-54,1770628441.36335,-53.97779160805793
0.3,-54,1770628441.46409,-53.9778890970559
0.3,-53,1770628441.56256,-53.97361513407828
0.3,-53,1770628441.66375,-53.96937831984238
0.3,-53,1770628441.76347,-53.96517817189752
0.3,-53,1770628441.86455,-53.961014216111145
0.3,-54,1770628441.96226,-53.96118168737759
0.3,-54,1770628442.06276,-53.96134772790972
0.3,-54,1770628442.16418,-53.961512355972204
0.3,-54,1770628442.26352,-53.96167558952015
0.3,-54,1770628442.36386,-53.96183744620562
0.3,-54,1770628442.46454,-53.961997943384006
0.3,-54,1770628442.56255,-53.96215709812022
0.3,-54,1770628442.66354,-53.96231492719479
0.3,-54,1770628442.76257,-53.96247144710969
0.3,-54,1770628442.86349,-53.96262667409417
0.3,-54,1770628442.96299,-53.9627806241103
0.3,-54,1770628443.06446,-53.9629333128585
0.3,-54,1770628443.1625,-53.96308475578285
0.3,-54,1770628443.26543,-53.9632349680763
0.3,-53,1770628443.36343,-53.95933129284859
0.3,-54,1770628443.46534,-53.95949544653691
0.3,-54,1770628443.56394,-53.95965828239363
0.3,-54,1770628443.66669,-53.95981981623271
0.3,-54,1770628443.76476,-53.95998006361609
0.3,-54,1770628443.86678,-53.960139039858696
0.3,-54,1770628443.9657,-53.96029676003333
0.3,-54,1770628444.06646,-53.96045323897542
0.3,-54,1770628444.16699,-53.96060849128768
0.3,-54,1770628444.2662,-53.96076253134466
0.3,-54,1770628444.36659,-53.96091537329719
0.3,-54,1770628444.46731,-53.961067031076695
0.3,-53,1770628444.56632,-53.95735222564351
0.3,-53,1770628444.66733,-53.95366597975708
0.3,-53,1770628444.76629,-53.95000796514719
0.3,-53,1770628444.86653,-53.946377858555394
0.3,-53,1770628444.96591,-53.94277534163972
0.3,-53,1770628445.06722,-53.93920010088154
0.3,-53,1770628445.1672,-53.93565182749461
0.3,-53,1770628445.26747,-53.932130217336066
0.3,-53,1770628445.36735,-53.9286349708195
0.3,-53,1770628445.46654,-53.92516579282995
0.3,-54,1770628445.56738,-53.92544432033834
0.3,-53,1770628445.66646,-53.922012609967155
0.3,-53,1770628445.76703,-53.9186062105798
0.3,-53,1770628445.86573,-53.91522484301144
0.3,-53,1770628445.96747,-53.91186823218754
0.3,-53,1770628446.06774,-53.908536107049265
0.3,-53,1770628446.1681,-53.905228200480465
0.3,-53,1770628446.2675,-53.90194424923622
0.3,-53,1770628446.36951,-53.89868399387299
0.3,-54,1770628446.47027,-53.89904890655658
0.3,-54,1770628446.56865,-53.89941120505283
0.3,-53,1770628446.67045,-53.89619484989529
0.3,-53,1770628446.77,-53.893001372082885
0.3,-54,1770628446.86985,-53.893381299764
0.3,-54,1770628446.97017,-53.893758544211956
0.3,-54,1770628447.06919,-53.89413313377071
0.3,-54,1770628447.17035,-53.894505096386425
0.3,-54,1770628447.26921,-53.8948744596144
0.3,-54,1770628447.37025,-53.89524125062589
0.3,-53,1770628447.47031,-53.89212850177708
0.3,-53,1770628447.57134,-53.88903727964899
0.3,-53,1770628447.67043,-53.885967361551785
0.3,-53,1770628447.77235,-53.88291852785668
0.3,-53,1770628447.86996,-53.8798905619435
0.3,-53,1770628447.97139,-53.876883250149326
0.3,-53,1770628448.06946,-53.87389638171823
0.3,-54,1770628448.16977,-53.87432446811266
0.3,-53,1770628448.2711,-53.871366380223165
0.3,-53,1770628448.37125,-53.868428197669076
0.3,-54,1770628448.47052,-53.86887036359589
0.3,-54,1770628448.57132,-53.86930957406533
0.3,-53,1770628448.67049,-53.866407553140334
0.3,-54,1770628448.77118,-53.866852048335964
0.3,-54,1770628448.86995,-53.86729360206245
0.3,-54,1770628448.97083,-53.86773224344319
0.3,-53,1770628449.07109,-53.864873488734496
0.3,-54,1770628449.17127,-53.86531720960296
0.3,-54,1770628449.27061,-53.86575803256804
0.3,-54,1770628449.37138,-53.86619598594793
0.3,-54,1770628449.47162,-53.866631097693094
0.3,-54,1770628449.57109,-53.86706339539215
0.3,-54,1770628449.67162,-53.867492906277754
0.3,-54,1770628449.77061,-53.867919657232285
0.3,-53,1770628449.8712,-53.86513337451479
0.3,-53,1770628449.97016,-53.862364881178166
0.3,-53,1770628450.07112,-53.859614007260554
0.3,-54,1770628450.17057,-53.860060410181205
0.3,-54,1770628450.2717,-53.86050399008682
0.3,-54,1770628450.37165,-53.86094477369356
0.3,-54,1770628450.4727,-53.86138278738155
0.3,-54,1770628450.5713,-53.86181805720012
0.3,-54,1770628450.67212,-53.862250608872976
0.3,-54,1770628450.77153,-53.8626804678033
0.3,-54,1770628450.87227,-53.86310765907869
0.3,-54,1770628450.97225,-53.86353220747607
0.3,-54,1770628451.07178,-53.863954137466465
0.3,-54,1770628451.17159,-53.86437347321973
0.3,-54,1770628451.2726,-53.86479023860915
0.3,-54,1770628451.37152,-53.865204457215995
0.3,-54,1770628451.47335,-53.865616152333935
0.3,-53,1770628451.57233,-53.86298037805327
0.3,-54,1770628451.67161,-53.86339633878624
0.3,-54,1770628451.7718,-53.8638097884255
0.3,-54,1770628451.87231,-53.8642207496616
0.3,-54,1770628451.97215,-53.86462924491253
0.3,-54,1770628452.07241,-53.8650352963278
0.3,-54,1770628452.17199,-53.86543892579243
0.3,-54,1770628452.2715,-53.865840154930936
0.3,-54,1770628452.37285,-53.86623900511114
0.3,-54,1770628452.47287,-53.866635497447994
0.3,-54,1770628452.57253,-53.86702965280731
0.3,-53,1770628452.67685,-53.864474676896286
0.3,-53,1770628452.77455,-53.86193467185438
0.3,-53,1770628452.87418,-53.85940950635857
0.3,-54,1770628452.97546,-53.85982019091502
0.3,-54,1770628453.07533,-53.86022849009366
0.3,-53,1770628453.17491,-53.857730152203594
0.3,-53,1770628453.27598,-53.85524624135887
0.3,-54,1770628453.37515,-53.85566423222464
0.3,-53,1770628453.47656,-53.85320048835127
0.3,-54,1770628453.57408,-53.8536219670468
0.3,-54,1770628453.67454,-53.854041039718254
0.3,-54,1770628453.77545,-53.85445772692988
0.3,-54,1770628453.87541,-53.854872049012236
0.3,-54,1770628453.9745,-53.855284026065505
0.3,-54,1770628454.07563,-53.85569367796275
0.3,-54,1770628454.17515,-53.8561010243531
0.3,-54,1770628454.27549,-53.856506084664936
0.3,-53,1770628454.37568,-53.85410183613055
0.3,-53,1770628454.47459,-53.851711005000524
0.3,-54,1770628454.57531,-53.85212494930391
0.3,-54,1770628454.67525,-53.852536596366804
0.3,-54,1770628454.77544,-53.85294596527979
0.3,-54,1770628454.87451,-53.85335307492249
0.3,-53,1770628454.9755,-53.85099710159774
0.3,-54,1770628455.0753,-53.85140734991142
0.3,-54,1770628455.17548,-53.85181535275094
0.3,-54,1770628455.27421,-53.85222112852175
0.3,-53,1770628455.37457,-53.84989381175826
0.3,-54,1770628455.47571,-53.85030262535904
0.3,-54,1770628455.57554,-53.85070922564791
0.3,-53,1770628455.6768,-53.84840478989095
0.3,-53,1770628455.77632,-53.846112762913585
0.3,-54,1770628455.8769,-53.8465273879624
0.3,-54,1770628455.97736,-53.84693979236295
0.3,-53,1770628456.07749,-53.84466999256603
0.3,-53,1770628456.17717,-53.84241228437607
0.3,-54,1770628456.27667,-53.8428323836521
0.3,-54,1770628456.37741,-53.84325025688816
0.3,-54,1770628456.47694,-53.84366592175116
0.3,-53,1770628456.57705,-53.84143458548554
0.3,-53,1770628456.67645,-53.839214979157695
0.3,-54,1770628456.77625,-53.839638003425044
0.3,-53,1770628456.87739,-53.837434676765106
0.3,-53,1770628456.97668,-53.83524284185701
0.3,-53,1770628457.07669,-53.83306240892185
0.3,-54,1770628457.17723,-53.83349707939994
0.3,-54,1770628457.27684,-53.833929500457046
0.3,-54,1770628457.37733,-53.83435968953045
0.3,-53,1770628457.47715,-53.832203906662926
0.3,-54,1770628457.57723,-53.83263634208972
0.3,-54,1770628457.67831,-53.83306656267067
0.3,-54,1770628457.77729,-53.8334945853994
0.3,-54,1770628457.87764,-53.833920427096125
0.3,-54,1770628457.97713,-53.83434410440986
0.3,-53,1770628458.07678,-53.83222102525572
0.3,-53,1770628458.17726,-53.83010868208806
0.3,-54,1770628458.27686,-53.830538816887504
0.3,-54,1770628458.37605,-53.83096678756715
0.3,-54,1770628458.47729,-53.83139261043937
0.3,-53,1770628458.57743,-53.82930341526794
0.3,-53,1770628458.67718,-53.827224652340426
0.3,-53,1770628458.7773,-53.82515624361054
0.3,-53,1770628458.87747,-53.823098111808555
0.3,-54,1770628458.97707,-53.8235382573055
0.3,-53,1770628459.08077,-53.82149427532239
0.3,-53,1770628459.17743,-53.819460373476
0.3,-53,1770628459.27733,-53.81743647728297
0.3,-53,1770628459.37752,-53.81542251299196
0.3,-53,1770628459.47763,-53.81341840757469
0.3,-54,1770628459.57816,-53.81387586364501
0.3,-54,1770628459.67832,-53.81433109130369
0.3,-53,1770628459.77787,-53.81234419635478
0.3,-54,1770628459.87836,-53.81280095462395
0.3,-54,1770628459.97848,-53.81325550408769
0.3,-53,1770628460.07743,-53.81128553145179
0.3,-54,1770628460.17824,-53.811741564788285
0.3,-54,1770628460.2794,-53.81219540877321
0.3,-54,1770628460.37834,-53.8126470791572
0.3,-54,1770628460.47751,-53.813096591540166
0.3,-54,1770628460.57801,-53.81354396137309
0.3,-53,1770628460.6776,-53.8116012813696
0.3,-53,1770628460.77833,-53.80966781681587
0.3,-53,1770628460.87694,-53.807743502199635
0.3,-54,1770628460.97815,-53.8081993589523
0.3,-54,1770628461.07683,-53.80865306861183
0.3,-54,1770628461.17838,-53.809104646334085
0.3,-54,1770628461.27835,-53.8095541071326
0.3,-54,1770628461.37745,-53.810001465880276
0.3,-54,1770628461.4783,-53.810446737311025
0.3,-54,1770628461.57823,-53.81088993602136
0.3,-53,1770628461.67832,-53.80899835846966
0.3,-53,1770628461.77781,-53.80711554515171
0.3,-54,1770628461.87754,-53.807563419904625
0.3,-54,1770628461.97746,-53.80800922913654
0.3,-53,1770628462.07742,-53.806141636498175
0.3,-54,1770628462.17824,-53.80658868752709
0.3,-54,1770628462.27945,-53.807033691063715
0.3,-54,1770628462.37744,-53.80747666116396
0.3,-53,1770628462.47833,-53.80562723701913
0.3,-53,1770628462.57791,-53.80378622516636
0.3,-53,1770628462.67797,-53.801953568249544
0.3,-53,1770628462.77752,-53.800129209432804
0.3,-54,1770628462.87834,-53.800582872096165
0.3,-54,1770628462.97746,-53.801034489920525
0.3,-53,1770628463.07843,-53.79922445493376
0.3,-53,1770628463.1775,-53.797422541712734
0.3,-54,1770628463.2769,-53.797878250902734
0.3,-54,1770628463.3777,-53.79833192446936
0.3,-53,1770628463.47832,-53.79654399710529
0.3,-54,1770628463.57842,-53.79699864481494
0.3,-54,1770628463.67826,-53.79745127522638
0.3,-54,1770628463.77672,-53.79790190175832
0.3,-54,1770628463.87771,-53.798350537710746
0.3,-54,1770628463.97817,-53.79879719626619
0.3,-54,1770628464.07839,-53.799241890491054
0.3,-54,1770628464.17845,-53.799684633336845
0.3,-54,1770628464.27825,-53.800125437641476
0.3,-54,1770628464.3782,-53.8005643161305
0.3,-54,1770628464.47862,-53.80100128141831
0.3,-54,1770628464.57754,-53.80143634600939
0.3,-54,1770628464.67786,-53.80186952229947
0.3,-54,1770628464.77798,-53.80230082257674
0.3,-54,1770628464.87848,-53.802730259022994
0.3,-54,1770628464.97756,-53.80315784371478
0.3,-54,1770628465.07728,-53.803583588624534
0.3,-54,1770628465.17766,-53.80400750562172
0.3,-54,1770628465.27928,-53.804429606473896
0.3,-54,1770628465.37759,-53.80484990284784
0.3,-54,1770628465.47852,-53.80526840631062
0.3,-54,1770628465.57825,-53.80568512833063
0.3,-54,1770628465.6778,-53.80610008027868
0.3,-54,1770628465.77745,-53.806513273429005
0.3,-54,1770628465.87921,-53.806924718960296
0.3,-54,1770628465.9783,-53.807334427956704
0.3,-54,1770628466.07839,-53.80774241140885
0.3,-54,1770628466.1785,-53.808148680214806
0.3,-54,1770628466.27854,-53.80855324518105
0.3,-54,1770628466.3793,-53.808956117023456
0.3,-54,1770628466.47856,-53.809357306368206
0.3,-54,1770628466.57896,-53.80975682375276
0.3,-54,1770628466.67894,-53.810154679626756
0.3,-54,1770628466.7781,-53.81055088435294
0.3,-54,1770628466.87853,-53.81094544820806
0.3,-54,1770628466.97952,-53.81133838138375
0.3,-54,1770628467.07777,-53.811729693987424
0.3,-54,1770628467.1787,-53.81211939604312
0.3,-54,1770628467.28033,-53.812507497492405
0.3,-54,1770628467.37941,-53.81289400819515
0.3,-54,1770628467.4791,-53.813278937930434
0.3,-54,1770628467.57955,-53.81366229639733
0.3,-54,1770628467.68643,-53.81404409321575
0.3,-54,1770628467.77976,-53.81442433792722
0.3,-54,1770628467.88062,-53.8148030399957
0.3,-54,1770628467.97971,-53.815180208808364
0.3,-54,1770628468.0802,-53.81555585367637
0.3,-54,1770628468.18053,-53.815929983835645
0.3,-54,1770628468.27956,-53.81630260844762
0.3,-54,1770628468.38068,-53.8166737366
0.3,-53,1770628468.48037,-53.815027077511495
0.3,-50,1770628468.58165,-53.80735012785787
0.3,-53,1770628468.67946,-53.80572872585181
0.3,-54,1770628468.7811,-53.806118108726885
0.3,-54,1770628468.88235,-53.80650594347953
0.3,-54,1770628468.98258,-53.80689223934296
0.3,-54,1770628469.08135,-53.80727700547712
0.3,-54,1770628469.18168,-53.80766025096939
0.3,-54,1770628469.28198,-53.80804198483532
0.3,-54,1770628469.38206,-53.80842221601933
0.3,-54,1770628469.48191,-53.80880095339542
0.3,-53,1770628469.58191,-53.807205118667696
0.3,-54,1770628469.68182,-53.807584780276365
0.3,-54,1770628469.78178,-53.80796295910846
0.3,-54,1770628469.88244,-53.80833966385201
0.3,-54,1770628469.98255,-53.80871490312731
0.3,-54,1770628470.08343,-53.80908868548755
0.3,-54,1770628470.18351,-53.80946101941951
0.3,-54,1770628470.28197,-53.809831913344155
0.3,-54,1770628470.38382,-53.81020137561732
0.3,-54,1770628470.48247,-53.8105694145303
0.3,-54,1770628470.58481,-53.8109360383105
0.3,-53,1770628470.68363,-53.80936954477242
0.35,-54,1770628497.97493,-54.0
0.35,-54,1770628497.97508,-54.0
0.35,-53,1770628497.97519,-53.95652161389417
0.35,-54,1770628497.97529,-53.95833322031255
0.35,-54,1770628497.97539,-53.959999899600064
0.35,-54,1770628497.97549,-53.96153837403854
0.35,-54,1770628497.97559,-53.962962888546045
0.35,-54,1770628497.97569,-53.964285653061324
0.35,-53,1770628497.97579,-53.93103412300877
0.35,-54,1770628497.97589,-53.93333300888941
0.35,-54,1770628497.976,-53.93548358121807
0.35,-54,1770628497.9761,-53.93749974433658
0.35,-54,1770628497.97621,-53.93939371721831
0.35,-54,1770628497.97632,-53.94117628131558
0.35,-54,1770628497.97643,-53.942856985919065
0.35,-54,1770628497.97653,-53.9444443192908
0.35,-54,1770628497.97663,-53.94594585204593
0.35,-54,1770628497.97673,-53.94736835789532
0.35,-54,1770628497.97683,-53.948717915812466
0.35,-54,1770628497.97693,-53.9499999968754
0.35,-54,1770628497.97703,-53.95121953840003
0.35,-54,1770628497.97714,-53.95238100748311
0.35,-54,1770628497.97724,-53.95348845567869
0.35,-54,1770628497.97734,-53.95454556621875
0.35,-54,1770628497.97744,-53.955555694937786
0.35,-54,1770628497.97754,-53.95652190585937
0.35,-54,1770628497.97764,-53.9574470022398
0.35,-54,1770628497.97774,-53.95833355373129
0.35,-54,1770628497.97784,-53.959183920219054
0.35,-54,1770628497.97795,-53.96000027279794
0.35,-54,1770628497.97805,-53.96078461228128
0.35,-54,1770628497.97815,-53.961538785574035
0.35,-54,1770628497.97825,-53.96226450019245
0.35,-54,1770628497.97841,-53.962963337170365
0.35,-53,1770628497.97851,-53.94545409339161
0.35,-54,1770628497.9786,-53.94642817484364
0.35,-53,1770628497.9787,-53.92982333217524
0.35,-54,1770628497.9788,-53.93103333824007
0.35,-54,1770628497.97889,-53.93220232836588
0.35,-54,1770628497.97899,-53.9333323533454
0.35,-54,1770628497.97909,-53.93442532949341
0.35,-53,1770628497.97925,-53.91935304090539
0.35,-54,1770628497.97933,-53.92063323153061
0.35,-53,1770628497.97942,-53.906247405945244
0.35,-53,1770628497.97956,-53.89230420543596
0.35,-54,1770628497.97969,-53.893936072630744
0.35,-54,1770628497.97975,-53.89551922920289
0.35,-54,1770628497.97981,-53.89705582414654
0.35,-54,1770628497.97988,-53.8985478818767
0.35,-54,1770628497.97994,-53.89999731112771
0.35,-54,1770628497.98,-53.90140591309978
0.35,-54,1770628497.98007,-53.9027753889266
0.35,-54,1770628497.98014,-53.90410734652922
0.35,-54,1770628497.98021,-53.90540330691419
0.35,-54,1770628497.98027,-53.90666470996783
0.35,-54,1770628497.98033,-53.9078929197931
0.35,-54,1770628497.9804,-53.90908922963058
0.35,-54,1770628497.98046,-53.91025486640093
0.35,-54,1770628497.98052,-53.91139099490234
0.35,-54,1770628497.98059,-53.912498721693176
0.35,-54,1770628497.98065,-53.91357909868703
0.35,-54,1770628497.98071,-53.91463312648472
0.35,-54,1770628497.98078,-53.91566175746541
0.35,-54,1770628497.98084,-53.91666589865692
0.35,-54,1770628497.98099,-53.91764641440351
0.35,-54,1770628497.98113,-53.91860412884739
0.35,-54,1770628497.98119,-53.91953982823927
0.35,-54,1770628497.98126,-53.92045426309123
0.35,-54,1770628497.98132,-53.9213481501845
0.35,-54,1770628497.98138,-53.92222217444342
0.35,-54,1770628497.98145,-53.923076990685814
0.35,-54,1770628497.98151,-53.9239132252592
0.35,-53,1770628497.98158,-53.91397727863167
0.35,-53,1770628497.98164,-53.9042527197787
0.35,-53,1770628497.98171,-53.89473287330565
0.35,-54,1770628497.98177,-53.89582957026463
0.35,-54,1770628497.98184,-53.89690365666182
0.35,-53,1770628497.9819,-53.88775014751495
0.35,-53,1770628497.98196,-53.878781542871465
0.35,-53,1770628497.98203,-53.86999229560322
0.35,-54,1770628497.98209,-53.871279714622936
0.35,-54,1770628497.98215,-53.872541892286755
0.35,-54,1770628497.98222,-53.8737795637789
0.35,-55,1770628497.98228,-53.88461051755736
0.35,-55,1770628497.98235,-53.89523518610445
0.35,-54,1770628497.98241,-53.896223714720726
0.35,-55,1770628497.98248,-53.90654130985153
0.35,-55,1770628497.98254,-53.91666785667438
0.35,-55,1770628497.9826,-53.926608613393505
0.35,-55,1770628497.98268,-53.9363686470059
