Distance_m,RSSI_dBm,Timestamp
1.1,-65,1770629013.9290300
1.1,-65,1770629013.929130
1.1,-65,1770629013.9292400
1.1,-65,1770629013.929340
1.1,-65,1770629013.9294300
1.1,-65,1770629013.9295500
1.1,-64,1770629013.929670
1.1,-65,1770629013.9297700
1.1,-65,1770629013.929870
1.1,-65,1770629013.92997
1.1,-65,1770629013.9300700
1.1,-65,1770629013.9301700
1.1,-65,1770629013.930270
1.1,-65,1770629013.930380
1.1,-65,1770629013.9304800
1.1,-64,1770629013.9305800
1.1,-65,1770629013.9306800
1.1,-65,1770629013.9307800
1.1,-65,1770629013.9308700
1.1,-65,1770629013.9309800
1.1,-64,1770629013.931080
1.1,-64,1770629013.93118
1.1,-64,1770629013.9312800
1.1,-64,1770629013.931380
1.1,-65,1770629013.9314800
1.1,-65,1770629013.9317200
1.1,-64,1770629013.9318300
1.1,-65,1770629013.931930
1.1,-65,1770629013.9320300
1.1,-65,1770629013.9321300
1.1,-65,1770629013.9322900
1.1,-66,1770629013.932390
1.1,-66,1770629013.9324500
1.1,-65,1770629013.932520
1.1,-65,1770629013.9325800
1.1,-64,1770629013.9326400
1.1,-65,1770629013.9327100
1.1,-65,1770629013.9327700
1.1,-65,1770629013.932840
1.1,-65,1770629013.9329500
1.1,-66,1770629013.9330500
1.1,-66,1770629013.933120
1.1,-65,1770629013.9331800
1.1,-65,1770629013.933240
1.1,-65,1770629013.933310
1.1,-64,1770629013.9333700
1.1,-64,1770629013.9334300
1.1,-65,1770629013.933500
1.1,-65,1770629013.9335600
1.1,-65,1770629013.9336200
1.1,-65,1770629013.9336900
1.1,-65,1770629013.9337500
1.1,-65,1770629013.9338100
1.1,-65,1770629013.9338800
1.1,-65,1770629013.9339400
1.1,-64,1770629013.9340100
1.1,-64,1770629013.9340700
1.1,-65,1770629013.9341300
1.1,-65,1770629013.9342000
1.1,-65,1770629013.9342600
1.1,-64,1770629013.9343200
1.1,-65,1770629013.9343800
1.1,-65,1770629013.9344500
1.1,-64,1770629013.9345100
1.1,-65,1770629013.9345900
1.1,-65,1770629013.9346500
1.1,-65,1770629013.9347100
1.1,-65,1770629013.9347800
1.1,-64,1770629013.934840
1.1,-64,1770629013.9349000
1.1,-67,1770629013.9349700
1.1,-66,1770629013.9350300
1.1,-64,1770629013.9351000
1.1,-64,1770629013.9351700
1.1,-64,1770629013.935230
1.1,-65,1770629013.9352900
1.1,-65,1770629013.935380
1.1,-66,1770629013.9354500
1.1,-67,1770629013.9355100
1.1,-66,1770629013.9355700
1.1,-67,1770629013.9356400
1.1,-67,1770629013.9357000
1.1,-68,1770629013.935760
1.1,-66,1770629013.935830
1.1,-66,1770629013.9359000
1.1,-65,1770629013.9359600
1.1,-64,1770629013.9360200
1.1,-64,1770629013.9360800
1.1,-64,1770629013.9361500
1.1,-64,1770629013.9362100
1.1,-64,1770629013.9362700
1.1,-65,1770629013.936340
1.1,-65,1770629013.9364000
1.1,-64,1770629013.9364600
1.1,-64,1770629013.9365300
1.1,-64,1770629013.9366000
1.1,-64,1770629013.9366700
1.1,-64,1770629013.9367600
1.1,-64,1770629013.9368300
1.1,-63,1770629013.9369100
1.1,-64,1770629013.93698
1.1,-64,1770629013.9370700
1.1,-64,1770629013.9371400
1.1,-64,1770629013.9372200
1.1,-64,1770629013.9373000
1.1,-64,1770629013.9373600
1.1,-63,1770629013.9374200
1.1,-63,1770629013.9375200
1.1,-64,1770629013.9375900
1.1,-64,1770629013.9376500
1.1,-64,1770629013.9377100
1.1,-63,1770629013.9377800
1.1,-64,1770629013.9378400
1.1,-64,1770629013.937900
1.1,-64,1770629013.99763
1.1,-65,1770629014.0978900
1.1,-65,1770629014.1988600
1.1,-64,1770629014.2998800
1.1,-64,1770629014.3986500
1.1,-65,1770629014.4975100
1.1,-65,1770629014.5988000
1.1,-64,1770629014.6979000
1.1,-65,1770629014.7982400
1.1,-65,1770629014.897900
1.1,-64,1770629014.9973600
1.1,-65,1770629015.097750
1.1,-65,1770629015.1984800
1.1,-65,1770629015.2979300
1.1,-64,1770629015.3968700
1.1,-65,1770629015.4996000
1.1,-65,1770629015.5977100
1.1,-65,1770629015.7001800
1.1,-65,1770629015.799020
1.1,-65,1770629015.900100
1.1,-65,1770629016.001000
1.1,-65,1770629016.1004300
1.1,-65,1770629016.2008000
1.1,-65,1770629016.3019200
1.1,-65,1770629016.4030200
1.1,-65,1770629016.5117300
1.1,-64,1770629016.6076600
1.1,-65,1770629016.704450
1.1,-64,1770629016.8069400
1.1,-65,1770629016.9039800
1.1,-65,1770629017.0038400
1.1,-65,1770629017.1049800
1.1,-65,1770629017.2046400
1.1,-65,1770629017.3031800
1.1,-65,1770629017.4041100
1.1,-64,1770629017.5046300
1.1,-65,1770629017.6049700
1.1,-64,1770629017.7039300
1.1,-64,1770629017.8038200
1.1,-65,1770629017.9039600
1.1,-65,1770629018.0045100
1.1,-65,1770629018.10372
1.1,-64,1770629018.2060100
1.1,-65,1770629018.3055300
1.1,-64,1770629018.406650
1.1,-64,1770629018.5066700
1.1,-64,1770629018.6077500
1.1,-64,1770629018.7060100
1.1,-64,1770629018.809050
1.1,-65,1770629018.906700
1.1,-64,1770629019.008410
1.1,-64,1770629019.1081200
1.1,-64,1770629019.2079000
1.1,-64,1770629019.3075700
1.1,-64,1770629019.4070800
1.1,-64,1770629019.508680
1.1,-64,1770629019.6091400
1.1,-64,1770629019.7096900
1.1,-64,1770629019.810890
1.1,-64,1770629019.9088200
1.1,-64,1770629020.009890
1.1,-64,1770629020.1098200
1.1,-65,1770629020.209530
1.1,-65,1770629020.3105000
1.1,-65,1770629020.4098600
1.1,-65,1770629020.5096700
1.1,-65,1770629020.6096700
1.1,-65,1770629020.7106900
1.1,-65,1770629020.8106400
1.1,-65,1770629020.9116800
1.1,-65,1770629021.0098200
1.15,-65,1770629025.976920
1.15,-65,1770629025.9770400
1.15,-65,1770629025.9771500
1.15,-65,1770629025.977250
1.15,-65,1770629025.9773500
1.15,-65,1770629025.977450
1.15,-65,1770629025.9775500
1.15,-64,1770629025.9776500
1.15,-64,1770629025.9777500
1.15,-65,1770629025.9778500
1.15,-64,1770629025.977960
1.15,-64,1770629025.9780600
1.15,-65,1770629025.9781600
1.15,-65,1770629025.9782800
1.15,-64,1770629025.9783800
1.15,-65,1770629025.9784900
1.15,-65,1770629025.9785900
1.15,-65,1770629025.97869
1.15,-65,1770629025.9787900
1.15,-65,1770629025.9789000
1.15,-66,1770629025.9789900
1.15,-66,1770629025.9791000
1.15,-66,1770629025.9792000
1.15,-65,1770629025.9793
1.15,-65,1770629025.9794000
1.15,-65,1770629025.979510
1.15,-64,1770629025.9796100
1.15,-62,1770629025.9797100
1.15,-61,1770629025.9798000
1.15,-61,1770629025.9799000
1.15,-62,1770629025.9800000
1.15,-62,1770629025.9801100
1.15,-62,1770629025.9802100
1.15,-62,1770629025.98032
1.15,-61,1770629025.9804200
1.15,-61,1770629025.980520
1.15,-62,1770629025.980610
1.15,-62,1770629025.980700
1.15,-62,1770629025.9808000
1.15,-62,1770629025.9808900
1.15,-62,1770629025.9809900
1.15,-61,1770629025.9810800
1.15,-62,1770629025.9812700
1.15,-62,1770629025.9814300
1.15,-61,1770629025.9815600
1.15,-61,1770629025.9816300
1.15,-60,1770629025.9816900
1.15,-60,1770629025.981750
1.15,-60,1770629025.9818200
1.15,-60,1770629026.014770
1.15,-61,1770629026.1159100
1.15,-61,1770629026.2152000
1.15,-61,1770629026.3161200
1.15,-61,1770629026.4160000
1.15,-61,1770629026.5163800
1.15,-61,1770629026.6157200
1.15,-61,1770629026.7168100
1.15,-61,1770629026.8165800
1.15,-61,1770629026.9168800
1.15,-61,1770629027.0181800
1.15,-61,1770629027.1154000
1.15,-61,1770629027.216770
1.15,-61,1770629027.3162900
1.15,-61,1770629027.4171400
1.15,-61,1770629027.516510
1.15,-61,1770629027.6209400
1.15,-61,1770629027.7157900
1.15,-60,1770629027.8165200
1.15,-60,1770629027.9161900
1.15,-60,1770629028.0174900
1.15,-60,1770629028.1162200
1.15,-61,1770629028.2165600
1.15,-61,1770629028.3162100
1.15,-61,1770629028.4161800
1.15,-61,1770629028.5162500
1.15,-61,1770629028.616820
1.15,-61,1770629028.7167000
1.15,-61,1770629028.8166000
1.15,-61,1770629028.9163700
1.15,-61,1770629029.015500
1.15,-61,1770629029.115740
1.15,-61,1770629029.2167300
1.15,-61,1770629029.3165500
1.15,-61,1770629029.4153100
1.15,-61,1770629029.515390
1.15,-61,1770629029.6170200
1.15,-61,1770629029.71668
1.15,-61,1770629029.8166700
1.15,-61,1770629029.9156100
1.15,-60,1770629030.0161600
1.15,-60,1770629030.1153300
1.15,-60,1770629030.2166100
1.15,-60,1770629030.3173100
1.15,-60,1770629030.4169700
1.15,-61,1770629030.5161100
1.15,-61,1770629030.6161700
1.15,-61,1770629030.716090
1.15,-61,1770629030.8163000
1.15,-61,1770629030.9167800
1.15,-61,1770629031.0158800
1.15,-61,1770629031.1158300
1.15,-61,1770629031.2158200
1.15,-60,1770629031.3160200
1.15,-60,1770629031.4158600
1.15,-61,1770629031.5164300
1.15,-61,1770629031.616780
1.15,-61,1770629031.7163500
1.15,-61,1770629031.8166200
1.15,-61,1770629031.9163400
1.15,-61,1770629032.0161300
1.15,-61,1770629032.1162300
1.15,-60,1770629032.2158100
1.15,-61,1770629032.3165700
1.15,-61,1770629032.4167000
1.15,-60,1770629032.5174500
1.15,-60,1770629032.61615
1.15,-61,1770629032.7163100
1.15,-61,1770629032.8172600
1.15,-61,1770629032.915850
1.15,-61,1770629033.016690
1.15,-61,1770629033.1164100
1.15,-61,1770629033.2161400
1.15,-61,1770629033.316850
1.15,-61,1770629033.4158800
1.15,-61,1770629033.5163100
1.15,-61,1770629033.6166900
1.15,-61,1770629033.7167100
1.15,-61,1770629033.8164900
1.15,-61,1770629033.9155600
1.15,-61,1770629034.0160000
1.15,-61,1770629034.1158000
1.15,-61,1770629034.2158500
1.15,-61,1770629034.316220
1.15,-61,1770629034.4168000
1.15,-61,1770629034.5166300
1.15,-61,1770629034.6167100
1.15,-61,1770629034.716350
1.15,-61,1770629034.8155600
1.15,-61,1770629034.9153100
1.15,-61,1770629035.016720
1.15,-61,1770629035.1164000
1.15,-61,1770629035.2157800
1.15,-61,1770629035.3157900
1.15,-61,1770629035.416180
1.15,-61,1770629035.5160700
1.15,-61,1770629035.6155600
1.15,-61,1770629035.7166900
1.15,-61,1770629035.8154500
1.15,-61,1770629035.915670
1.15,-61,1770629036.0176700
1.15,-61,1770629036.1177900
1.15,-61,1770629036.21732
1.15,-61,1770629036.3161800
1.15,-61,1770629036.4198400
1.15,-60,1770629036.5196900
1.15,-60,1770629036.6193000
1.15,-61,1770629036.7191200
1.15,-61,1770629036.8197100
1.15,-60,1770629036.919760
1.15,-61,1770629037.0195100
1.15,-61,1770629037.1195000
1.15,-60,1770629037.218510
1.15,-60,1770629037.3197500
1.15,-60,1770629037.4203300
1.15,-60,1770629037.5191800
1.15,-61,1770629037.619530
1.15,-61,1770629037.718410
1.15,-61,1770629037.8205500
1.15,-60,1770629037.9196900
1.15,-60,1770629038.019840
1.15,-60,1770629038.1198800
1.15,-60,1770629038.2192900
1.15,-60,1770629038.3191900
1.15,-61,1770629038.418840
1.15,-61,1770629038.5192400
1.15,-61,1770629038.619870
1.15,-61,1770629038.718830
1.15,-61,1770629038.8207100
1.15,-61,1770629038.9208100
1.15,-61,1770629039.0211800
1.15,-61,1770629039.1209900
1.15,-61,1770629039.220250
1.15,-61,1770629039.3210000
1.15,-61,1770629039.421700
1.15,-61,1770629039.520840
1.15,-60,1770629039.621390
1.15,-60,1770629039.7213600
1.15,-60,1770629039.8217200
1.15,-60,1770629039.9217000
1.15,-60,1770629040.0208100
1.15,-60,1770629040.1219200
1.15,-60,1770629040.221180
1.15,-60,1770629040.3217900
1.15,-60,1770629040.4222400
1.15,-60,1770629040.5218000
1.15,-60,1770629040.620740
1.15,-60,1770629040.7206900
1.15,-60,1770629040.8222300
1.15,-60,1770629040.922660
1.15,-61,1770629041.0226600
1.2,-61,1770629048.0459800
1.2,-61,1770629048.0460900
1.2,-61,1770629048.0461700
1.2,-61,1770629048.0462600
1.2,-60,1770629048.0463500
1.2,-60,1770629048.0464300
1.2,-60,1770629048.0465200
1.2,-60,1770629048.0466000
1.2,-60,1770629048.046690
1.2,-59,1770629048.0467700
1.2,-60,1770629048.0468600
1.2,-60,1770629048.0469400
1.2,-60,1770629048.0470300
1.2,-60,1770629048.0471100
1.2,-60,1770629048.0471900
1.2,-60,1770629048.0472800
1.2,-60,1770629048.0473600
1.2,-61,1770629048.0474500
1.2,-62,1770629048.047540
1.2,-69,1770629048.0476300
1.2,-68,1770629048.0477200
1.2,-69,1770629048.047800
1.2,-69,1770629048.047890
1.2,-71,1770629048.048070
1.2,-73,1770629048.0481500
1.2,-73,1770629048.0482400
1.2,-73,1770629048.0483200
1.2,-72,1770629048.048410
1.2,-70,1770629048.0485000
1.2,-70,1770629048.048580
1.2,-70,1770629048.0486700
1.2,-71,1770629048.0487500
1.2,-70,1770629048.048900
1.2,-69,1770629048.0489800
1.2,-68,1770629048.0490600
1.2,-68,1770629048.049150
1.2,-68,1770629048.0492300
1.2,-69,1770629048.0493200
1.2,-67,1770629048.0494000
1.2,-68,1770629048.049490
1.2,-68,1770629048.049580
1.2,-68,1770629048.0496700
1.2,-68,1770629048.049750
1.2,-68,1770629048.0498400
1.2,-67,1770629048.0499200
1.2,-68,1770629048.0500100
1.2,-68,1770629048.0500900
1.2,-68,1770629048.0501600
1.2,-69,1770629048.0502400
1.2,-68,1770629048.0503000
1.2,-67,1770629048.050370
1.2,-67,1770629048.05043
1.2,-67,1770629048.0504900
1.2,-67,1770629048.0505600
1.2,-67,1770629048.0506200
1.2,-67,1770629048.0507000
1.2,-66,1770629048.0507700
1.2,-67,1770629048.050830
1.2,-68,1770629048.0508900
1.2,-68,1770629048.0509600
1.2,-68,1770629048.0510200
1.2,-69,1770629048.051090
1.2,-67,1770629048.0511500
1.2,-67,1770629048.0512100
1.2,-68,1770629048.0512800
1.2,-67,1770629048.0513400
1.2,-68,1770629048.0514100
1.2,-69,1770629048.0514700
1.2,-69,1770629048.051530
1.2,-69,1770629048.0516100
1.2,-69,1770629048.1278800
1.2,-68,1770629048.2260300
1.2,-67,1770629048.3268400
1.2,-68,1770629048.4268800
1.2,-67,1770629048.5273200
1.2,-68,1770629048.6267200
1.2,-67,1770629048.7267100
1.2,-67,1770629048.8270700
1.2,-67,1770629048.9268000
1.2,-67,1770629049.026840
1.2,-68,1770629049.1267600
1.2,-67,1770629049.2269400
1.2,-67,1770629049.3267900
1.2,-67,1770629049.4269500
1.2,-67,1770629049.526130
1.2,-67,1770629049.6275200
1.2,-68,1770629049.7265600
1.2,-68,1770629049.8283800
1.2,-67,1770629049.9274000
1.2,-68,1770629050.0274200
1.2,-68,1770629050.127310
1.2,-68,1770629050.2274300
1.2,-68,1770629050.3273100
1.2,-68,1770629050.4287200
1.2,-68,1770629050.527310
1.2,-68,1770629050.6285500
1.2,-68,1770629050.7279700
1.2,-68,1770629050.827380
1.2,-68,1770629050.9271500
1.2,-68,1770629051.0275800
1.2,-68,1770629051.1286500
1.2,-69,1770629051.2275400
1.2,-68,1770629051.3279500
1.2,-68,1770629051.4278500
1.2,-68,1770629051.5286000
1.2,-67,1770629051.627930
1.2,-67,1770629051.7285400
1.2,-68,1770629051.8276700
1.2,-68,1770629051.9274200
1.2,-68,1770629052.028670
1.2,-68,1770629052.1284100
1.2,-68,1770629052.2270200
1.2,-68,1770629052.3279400
1.2,-68,1770629052.4277300
1.2,-68,1770629052.5279400
1.2,-69,1770629052.6281100
1.2,-68,1770629052.7269900
1.2,-68,1770629052.8274200
1.2,-68,1770629052.9275200
1.2,-68,1770629053.0279200
1.2,-68,1770629053.127040
1.2,-68,1770629053.2271200
1.2,-68,1770629053.327610
1.2,-68,1770629053.4301900
1.2,-68,1770629053.5277100
1.2,-68,1770629053.628060
1.2,-68,1770629053.7275400
1.2,-68,1770629053.8285200
1.2,-68,1770629053.9279400
1.2,-68,1770629054.0270100
1.2,-68,1770629054.127610
1.2,-68,1770629054.2267300
1.2,-68,1770629054.3271900
1.2,-68,1770629054.4274200
1.2,-69,1770629054.5277100
1.2,-69,1770629054.628030
1.2,-68,1770629054.7278100
1.2,-68,1770629054.8278800
1.2,-68,1770629054.9268200
1.2,-68,1770629055.0274700
1.2,-68,1770629055.1273600
1.2,-68,1770629055.2278100
1.2,-68,1770629055.327060
1.2,-68,1770629055.428220
1.2,-68,1770629055.5268000
1.2,-68,1770629055.6277600
1.2,-68,1770629055.728130
1.2,-68,1770629055.8296500
1.2,-68,1770629055.9264500
1.2,-68,1770629056.0275500
1.2,-68,1770629056.1275800
1.2,-68,1770629056.227640
1.2,-69,1770629056.3281800
1.2,-69,1770629056.4276200
1.2,-68,1770629056.5269500
1.2,-68,1770629056.6274600
1.2,-68,1770629056.727160
1.2,-68,1770629056.8268900
1.2,-68,1770629056.9277400
1.2,-68,1770629057.027160
1.2,-68,1770629057.127620
1.2,-68,1770629057.226790
1.2,-68,1770629057.326750
1.2,-67,1770629057.427640
1.2,-68,1770629057.5272300
1.2,-67,1770629057.627640
1.2,-67,1770629057.727380
1.2,-67,1770629057.8269900
1.2,-67,1770629057.9268600
1.2,-67,1770629058.026820
1.2,-67,1770629058.1271100
1.2,-67,1770629058.2266100
1.2,-67,1770629058.3268400
1.2,-67,1770629058.4267200
1.2,-67,1770629058.5267500
1.2,-67,1770629058.6264700
1.2,-67,1770629058.7276300
1.2,-67,1770629058.8267200
1.2,-68,1770629058.9266400
1.2,-68,1770629059.027100
1.2,-68,1770629059.1267100
1.2,-68,1770629059.2269100
1.2,-68,1770629059.326520
1.2,-68,1770629059.4268200
1.2,-69,1770629059.5265600
1.2,-69,1770629059.6267100
1.2,-68,1770629059.726420
1.2,-68,1770629059.8269500
1.2,-69,1770629059.9265000
1.2,-68,1770629060.0273800
1.2,-67,1770629060.1264300
1.2,-67,1770629060.2276800
1.2,-67,1770629060.3272800
1.2,-67,1770629060.4275300
1.2,-68,1770629060.52751
1.2,-68,1770629060.627770
1.2,-68,1770629060.7277600
1.2,-67,1770629060.8278800
1.2,-67,1770629060.9279200
1.2,-67,1770629061.027890
1.25,-67,1770629074.838150
1.25,-68,1770629074.8382300
1.25,-68,1770629074.8382900
1.25,-68,1770629074.838360
1.25,-68,1770629074.838420
1.25,-68,1770629074.838490
1.25,-68,1770629074.8385800
1.25,-68,1770629074.8386400
1.25,-68,1770629074.8387000
1.25,-68,1770629074.838770
1.25,-67,1770629074.838840
1.25,-68,1770629074.8389000
1.25,-68,1770629074.8389700
1.25,-68,1770629074.8390300
1.25,-68,1770629074.8390900
1.25,-68,1770629074.8391600
1.25,-68,1770629074.839280
1.25,-68,1770629074.839360
1.25,-68,1770629074.83942
1.25,-68,1770629074.8394800
1.25,-67,1770629074.839550
1.25,-67,1770629074.8396100
1.25,-68,1770629074.839670
1.25,-68,1770629074.839750
1.25,-68,1770629074.8398200
1.25,-68,1770629074.8398800
1.25,-68,1770629074.8399600
1.25,-68,1770629074.840030
1.25,-69,1770629074.840090
1.25,-69,1770629074.8401600
1.25,-69,1770629074.8402300
1.25,-68,1770629074.840290
1.25,-67,1770629074.840360
1.25,-68,1770629074.8404200
1.25,-68,1770629074.8404800
1.25,-68,1770629074.84055
1.25,-68,1770629074.8406100
1.25,-67,1770629074.8406800
1.25,-67,1770629074.8407400
1.25,-68,1770629074.8408000
1.25,-68,1770629074.8408700
1.25,-68,1770629074.8409400
1.25,-68,1770629074.8410000
1.25,-68,1770629074.8410600
1.25,-68,1770629074.8411200
1.25,-67,1770629074.8411900
1.25,-66,1770629074.8412500
1.25,-67,1770629074.8413100
1.25,-67,1770629074.841380
1.25,-67,1770629074.8414400
1.25,-66,1770629074.8415000
1.25,-67,1770629074.8415600
1.25,-67,1770629074.8416300
1.25,-67,1770629074.841690
1.25,-69,1770629074.8417700
1.25,-69,1770629074.841830
1.25,-69,1770629074.8419000
1.25,-70,1770629074.841970
1.25,-70,1770629074.8420300
1.25,-70,1770629074.8420900
1.25,-70,1770629074.8421500
1.25,-70,1770629074.8422200
1.25,-69,1770629074.8422800
1.25,-68,1770629074.8423500
1.25,-67,1770629074.8424300
1.25,-67,1770629074.8425100
1.25,-67,1770629074.8425800
1.25,-67,1770629074.842650
1.25,-68,1770629074.8427100
1.25,-69,1770629074.8427700
1.25,-70,1770629074.8428400
1.25,-70,1770629074.8429000
1.25,-70,1770629074.8429600
1.25,-69,1770629074.8430300
1.25,-67,1770629074.8430900
1.25,-64,1770629074.843150
1.25,-66,1770629074.8432200
1.25,-62,1770629074.8432800
1.25,-73,1770629074.843340
1.25,-67,1770629074.8434100
1.25,-66,1770629074.8434700
1.25,-66,1770629074.8435300
1.25,-67,1770629074.8436000
1.25,-65,1770629074.8436600
1.25,-65,1770629074.8437200
1.25,-65,1770629074.843800
1.25,-64,1770629074.8438600
1.25,-64,1770629074.8439200
1.25,-64,1770629074.8439900
1.25,-64,1770629074.8440500
1.25,-64,1770629074.844120
1.25,-64,1770629074.8441800
1.25,-65,1770629074.8442500
1.25,-65,1770629074.8443100
1.25,-65,1770629074.8443700
1.25,-64,1770629074.8444400
1.25,-65,1770629074.8445000
1.25,-66,1770629074.8445600
1.25,-66,1770629074.8446300
1.25,-66,1770629074.844690
1.25,-65,1770629074.8447500
1.25,-65,1770629074.8448100
1.25,-65,1770629074.8448800
1.25,-65,1770629074.8449400
1.25,-65,1770629074.8450000
1.25,-65,1770629074.8450700
1.25,-65,1770629074.8451300
1.25,-65,1770629074.8452000
1.25,-65,1770629074.8452600
1.25,-65,1770629074.8453300
1.25,-67,1770629074.84539
1.25,-67,1770629074.8454500
1.25,-66,1770629074.8455200
1.25,-65,1770629074.8455800
1.25,-65,1770629074.8456400
1.25,-66,1770629074.8458800
1.25,-66,1770629074.8459900
1.25,-65,1770629074.8460600
1.25,-65,1770629074.8461300
1.25,-64,1770629074.8461900
1.25,-63,1770629074.8462500
1.25,-64,1770629074.8463200
1.25,-65,1770629074.8463800
1.25,-65,1770629074.8464400
1.25,-65,1770629074.8465100
1.25,-64,1770629074.8465700
1.25,-65,1770629074.846630
1.25,-65,1770629074.8467000
1.25,-66,1770629074.8467600
1.25,-66,1770629074.8468200
1.25,-65,1770629074.8468900
1.25,-66,1770629074.8469500
1.25,-66,1770629074.8470100
1.25,-66,1770629074.8470800
1.25,-66,1770629074.8471400
1.25,-66,1770629074.8472000
1.25,-66,1770629074.8472700
1.25,-66,1770629074.8473300
1.25,-67,1770629074.9287300
1.25,-67,1770629075.0277600
1.25,-67,1770629075.128750
1.25,-66,1770629075.2277000
1.25,-66,1770629075.3279600
1.25,-66,1770629075.428800
1.25,-65,1770629075.5287800
1.25,-66,1770629075.6286800
1.25,-65,1770629075.7287600
1.25,-66,1770629075.828750
1.25,-65,1770629075.9279600
1.25,-65,1770629076.0287400
1.25,-66,1770629076.1296300
1.25,-65,1770629076.2282600
1.25,-65,1770629076.3278300
1.25,-65,1770629076.427650
1.25,-65,1770629076.5277800
1.25,-65,1770629076.627550
1.25,-65,1770629076.727810
1.25,-65,1770629076.8287000
1.25,-64,1770629076.9278800
1.25,-64,1770629077.0278500
1.25,-65,1770629077.1278600
1.25,-65,1770629077.228630
1.25,-65,1770629077.3279100
1.25,-65,1770629077.428320
1.25,-65,1770629077.5283700
1.25,-65,1770629077.6286900
1.25,-65,1770629077.7276600
1.25,-65,1770629077.8277900
1.25,-66,1770629077.9276200
1.25,-65,1770629078.0287100
